ID,City,Group_size,Age,TOM,BUMO,BUMO_Previous,MostFavourite,Gender,Age_Group_2,Occupation,Occupation_Group,Year,Needstates,Daypart,NeedstateGroup,Brand,Spontaneous,Trial,P3M,P1M,Comprehension,Brand_Likability,Weekly,Daily,Segmentation,NPS_P3M,NPS_P3M_Group,Awareness,Attribute,BrandImage,Visit,Spending,PPA
138103,Hà Nội,2.0,36.0,Independent Cafe,Independent Cafe,Don't have any brands,Independent Cafe,Male,35 - 39 y.o.,"Professional (doctor, engineer, architect, nursing staff, lawyer, researcher, etc.)",White Collar,2017,Drinking coffee,Overall,Drinking beverages,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,Seg.04 - Super Premium (VND 100K+),9.0,Promoter,Highlands Coffee,Popular brand,Highlands Coffee,4.0,160.0,40.0
138160,Đà Nẵng,2.0,31.0,Independent Cafe,Independent Cafe,Don't have any brands,Independent Cafe,Female,30 - 34 y.o.,Officer - Staff level,White Collar,2017,Drinking coffee,Overall,Drinking beverages,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,Seg.04 - Super Premium (VND 100K+),7.0,Detractive,Highlands Coffee,Good tea taste,Highlands Coffee,8.0,64.0,8.0
138188,Đà Nẵng,2.0,36.0,Independent Cafe,Independent Cafe,Don't have any brands,Independent Cafe,Female,35 - 39 y.o.,"Skilled Labor (tailor, machinist, carpenter, electrician)",Blue Collar,2017,Drinking coffee,Overall,Drinking beverages,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,-1.0,Unknown,Unknown,Unknown,Unknown,30.0,600.0,20.0
138486,Hà Nội,2.0,38.0,Independent Cafe,Independent Cafe,Don't have any brands,Independent Cafe,Female,35 - 39 y.o.,"Small Business (small shop owner, grocery store, etc.)",Self Employed - Small Business and Freelance,2017,Socializing,Overall,Socializing,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Know a little,Highlands Coffee,Unknown,Unknown,Seg.04 - Super Premium (VND 100K+),8.0,Passive,Highlands Coffee,Popular brand,Highlands Coffee,1.0,60.0,60.0
138509,Hà Nội,2.0,35.0,Independent Cafe,Independent Cafe,Don't have any brands,Independent Cafe,Female,35 - 39 y.o.,"Small Business (small shop owner, grocery store, etc.)",Self Employed - Small Business and Freelance,2017,"Drinking other beverages (excluding tea, coffee, freeze)",Overall,Drinking beverages,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Know a little,Highlands Coffee,Unknown,Unknown,Seg.04 - Super Premium (VND 100K+),9.0,Promoter,Highlands Coffee,Popular brand,Highlands Coffee,3.0,105.0,35.0
138516,Hà Nội,2.0,36.0,Independent Cafe,Independent Cafe,Don't have any brands,Independent Cafe,Female,35 - 39 y.o.,Officer - Staff level,White Collar,2017,"Drinking other beverages (excluding tea, coffee, freeze)",Overall,Drinking beverages,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,Seg.04 - Super Premium (VND 100K+),7.0,Detractive,Highlands Coffee,Popular brand,Highlands Coffee,2.0,70.0,35.0
138583,Hà Nội,2.0,32.0,Independent Cafe,Independent Cafe,Don't have any brands,Independent Cafe,Male,30 - 34 y.o.,Officer - Staff level,White Collar,2017,Socializing,Overall,Socializing,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,Seg.04 - Super Premium (VND 100K+),9.0,Promoter,Highlands Coffee,Popular brand,Highlands Coffee,8.0,280.0,35.0
138985,Hồ Chí Minh,2.0,32.0,Independent Cafe,Independent Cafe,Don't have any brands,Independent Cafe,Male,30 - 34 y.o.,Officer - Staff level,White Collar,2017,Drinking coffee,Overall,Drinking beverages,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,Seg.04 - Super Premium (VND 100K+),7.0,Detractive,Highlands Coffee,Feel I belong here,Highlands Coffee,30.0,750.0,25.0
139028,Đà Nẵng,2.0,32.0,Independent Cafe,Independent Cafe,Don't have any brands,Independent Cafe,Female,30 - 34 y.o.,Officer - Staff level,White Collar,2017,Drinking coffee,Overall,Drinking beverages,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,Seg.04 - Super Premium (VND 100K+),9.0,Promoter,Highlands Coffee,Comfortable and relaxing environment,Highlands Coffee,15.0,300.0,20.0
139310,Đà Nẵng,2.0,37.0,Independent Cafe,Independent Cafe,Don't have any brands,Independent Cafe,Female,35 - 39 y.o.,Lecturer / Teacher,White Collar,2017,Drinking coffee,Overall,Drinking beverages,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,Seg.04 - Super Premium (VND 100K+),9.0,Promoter,Highlands Coffee,Comfortable and relaxing environment,Highlands Coffee,4.0,120.0,30.0
139312,Đà Nẵng,2.0,38.0,Independent Cafe,Independent Cafe,Don't have any brands,Independent Cafe,Female,35 - 39 y.o.,Officer - Staff level,White Collar,2017,Drinking coffee,Overall,Drinking beverages,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,-1.0,Unknown,Unknown,Unknown,Unknown,4.0,40.0,10.0
140351,Hà Nội,2.0,33.0,Independent Cafe,Independent Cafe,Don't have any brands,Independent Cafe,Male,30 - 34 y.o.,"Unskilled Labor (worker, landry person, driver, security guard, cleaner)",Blue Collar,2017,Socializing,Overall,Socializing,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,-1.0,Unknown,Unknown,Unknown,Unknown,4.0,100.0,25.0
140408,Hà Nội,2.0,31.0,Independent Cafe,Independent Cafe,Don't have any brands,Independent Cafe,Male,30 - 34 y.o.,"Small Business (small shop owner, grocery store, etc.)",Self Employed - Small Business and Freelance,2017,Drinking coffee,Overall,Drinking beverages,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,Seg.01 - Mass (<VND 25K),9.0,Promoter,Highlands Coffee,Popular brand,Highlands Coffee,8.0,800.0,100.0
140681,Hà Nội,2.0,33.0,Independent Cafe,Independent Cafe,Don't have any brands,Independent Cafe,Female,30 - 34 y.o.,"Unskilled Labor (worker, landry person, driver, security guard, cleaner)",Blue Collar,2017,Drinking ice-blended,Overall,Drinking beverages,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,Seg.01 - Mass (<VND 25K),9.0,Promoter,Highlands Coffee,Popular brand,Highlands Coffee,2.0,70.0,35.0
140686,Hà Nội,2.0,34.0,Independent Cafe,Independent Cafe,Don't have any brands,Independent Cafe,Male,30 - 34 y.o.,Officer - Staff level,White Collar,2017,Drinking coffee,Overall,Drinking beverages,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,Seg.01 - Mass (<VND 25K),9.0,Promoter,Highlands Coffee,Nice environment design,Highlands Coffee,2.0,50.0,25.0
93981,Hồ Chí Minh,3.0,42.0,Independent Cafe,Independent Cafe,Don't have any brands,Independent Cafe,Male,40 - 44 y.o.,"Small Business (small shop owner, grocery store, etc.)",Self Employed - Small Business and Freelance,2017,Drinking coffee,Overall,Drinking beverages,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,Seg.04 - Super Premium (VND 100K+),9.0,Promoter,Highlands Coffee,Good tea taste,Highlands Coffee,2.0,60.0,30.0
94204,Cần Thơ,3.0,42.0,Independent Cafe,Independent Cafe,Don't have any brands,Independent Cafe,Female,40 - 44 y.o.,"Unskilled Labor (worker, landry person, driver, security guard, cleaner)",Blue Collar,2017,Drinking coffee,Overall,Drinking beverages,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,-1.0,Unknown,Unknown,Unknown,Unknown,2.0,16.0,8.0
97488,Hà Nội,3.0,42.0,Independent Cafe,Independent Cafe,Don't have any brands,Independent Cafe,Female,40 - 44 y.o.,"Skilled Labor (tailor, machinist, carpenter, electrician)",Blue Collar,2017,Drinking coffee,Overall,Drinking beverages,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,-1.0,Unknown,Unknown,Unknown,Unknown,2.0,90.0,45.0
100210,Hà Nội,3.0,40.0,Independent Cafe,Independent Cafe,Don't have any brands,Independent Cafe,Female,40 - 44 y.o.,Officer - Staff level,White Collar,2017,Drinking coffee,Overall,Drinking beverages,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,Seg.01 - Mass (<VND 25K),9.0,Promoter,Highlands Coffee,Popular brand,Highlands Coffee,3.0,120.0,40.0
107792,Cần Thơ,3.0,43.0,Independent Cafe,Independent Cafe,Don't have any brands,Independent Cafe,Male,40 - 44 y.o.,"Agriculture / Forestry (Fishing, planting, farming)",Other Occupations,2017,Drinking coffee,Overall,Drinking beverages,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,-1.0,Unknown,Unknown,Unknown,Unknown,10.0,70.0,7.0
109216,Hà Nội,3.0,40.0,Independent Cafe,Independent Cafe,Don't have any brands,Independent Cafe,Male,40 - 44 y.o.,"Small Business (small shop owner, grocery store, etc.)",Self Employed - Small Business and Freelance,2017,Socializing,Overall,Socializing,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,-1.0,Unknown,Unknown,Unknown,Unknown,4.0,100.0,25.0
109222,Hải Phòng,3.0,41.0,Independent Cafe,Independent Cafe,Don't have any brands,Independent Cafe,Male,40 - 44 y.o.,"Unskilled Labor (worker, landry person, driver, security guard, cleaner)",Blue Collar,2017,Drinking coffee,Overall,Drinking beverages,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,-1.0,Unknown,Unknown,Unknown,Unknown,8.0,200.0,25.0
110158,Hồ Chí Minh,3.0,40.0,Independent Cafe,Independent Cafe,Don't have any brands,Independent Cafe,Female,40 - 44 y.o.,Housewife,None Working,2017,Drinking coffee,Overall,Drinking beverages,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Unknown,Know a little,Unknown,Unknown,Unknown,Seg.01 - Mass (<VND 25K),-1.0,Detractive,Unknown,Unknown,Unknown,4.0,60.0,15.0
110656,Hải Phòng,3.0,40.0,Independent Cafe,Independent Cafe,Don't have any brands,Independent Cafe,Female,40 - 44 y.o.,Officer - Staff level,White Collar,2017,Drinking coffee,Overall,Drinking beverages,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,Seg.01 - Mass (<VND 25K),9.0,Promoter,Highlands Coffee,Good place for relaxing,Highlands Coffee,4.0,100.0,25.0
112345,Hải Phòng,3.0,42.0,Independent Cafe,Independent Cafe,Don't have any brands,Independent Cafe,Female,40 - 44 y.o.,Lecturer / Teacher,White Collar,2017,Drinking coffee,Overall,Drinking beverages,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,Seg.01 - Mass (<VND 25K),9.0,Promoter,Highlands Coffee,Good place for working / studying,Highlands Coffee,12.0,600.0,50.0
112511,Hải Phòng,3.0,40.0,Independent Cafe,Independent Cafe,Don't have any brands,Independent Cafe,Male,40 - 44 y.o.,"Unskilled Labor (worker, landry person, driver, security guard, cleaner)",Blue Collar,2017,Drinking coffee,Overall,Drinking beverages,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,-1.0,Unknown,Unknown,Unknown,Unknown,10.0,400.0,40.0
115999,Cần Thơ,3.0,44.0,Independent Cafe,Independent Cafe,Don't have any brands,Independent Cafe,Male,40 - 44 y.o.,"Skilled Labor (tailor, machinist, carpenter, electrician)",Blue Collar,2017,Drinking coffee,Overall,Drinking beverages,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,-1.0,Unknown,Unknown,Unknown,Unknown,30.0,300.0,10.0
120069,Hải Phòng,3.0,40.0,Independent Cafe,Independent Cafe,Don't have any brands,Independent Cafe,Female,40 - 44 y.o.,"Small Business (small shop owner, grocery store, etc.)",Self Employed - Small Business and Freelance,2017,Drinking coffee,Overall,Drinking beverages,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,-1.0,Unknown,Unknown,Unknown,Unknown,2.0,50.0,25.0
120323,Đà Nẵng,3.0,41.0,Independent Cafe,Independent Cafe,Don't have any brands,Independent Cafe,Female,40 - 44 y.o.,Officer - Staff level,White Collar,2017,Drinking coffee,Overall,Drinking beverages,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,Seg.01 - Mass (<VND 25K),9.0,Promoter,Highlands Coffee,Comfortable and relaxing environment,Highlands Coffee,30.0,450.0,15.0
122188,Hồ Chí Minh,3.0,43.0,Independent Cafe,Independent Cafe,Don't have any brands,Independent Cafe,Female,40 - 44 y.o.,"Unskilled Labor (worker, landry person, driver, security guard, cleaner)",Blue Collar,2017,"Drinking other beverages (excluding tea, coffee, freeze)",Overall,Drinking beverages,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,Seg.04 - Super Premium (VND 100K+),9.0,Promoter,Highlands Coffee,Recommended by others,Highlands Coffee,5.0,100.0,20.0
122859,Hà Nội,3.0,40.0,Independent Cafe,Independent Cafe,Don't have any brands,Independent Cafe,Male,40 - 44 y.o.,Pupil / Student,None Working,2017,Drinking tea,Overall,Drinking beverages,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,Seg.04 - Super Premium (VND 100K+),9.0,Promoter,Highlands Coffee,Popular brand,Highlands Coffee,4.0,120.0,30.0
132162,Cần Thơ,3.0,42.0,Independent Cafe,Independent Cafe,Don't have any brands,Independent Cafe,Female,40 - 44 y.o.,Self Employed  - Company owner (under 10 employees),Self Employed - Company Owner,2017,Drinking coffee,Overall,Drinking beverages,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,Seg.04 - Super Premium (VND 100K+),7.0,Detractive,Highlands Coffee,"Good other beverages (other than coffee, tea & ice-blended)",Highlands Coffee,4.0,40.0,10.0
132956,Hồ Chí Minh,3.0,40.0,Independent Cafe,Independent Cafe,Don't have any brands,Independent Cafe,Female,40 - 44 y.o.,Housewife,None Working,2017,Drinking coffee,Overall,Drinking beverages,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,Seg.04 - Super Premium (VND 100K+),6.0,Detractive,Highlands Coffee,Recommended by others,Highlands Coffee,20.0,600.0,30.0
134144,Cần Thơ,3.0,43.0,Independent Cafe,Independent Cafe,Don't have any brands,Independent Cafe,Male,40 - 44 y.o.,"Unskilled Labor (worker, landry person, driver, security guard, cleaner)",Blue Collar,2017,Drinking coffee,Overall,Drinking beverages,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,-1.0,Unknown,Unknown,Unknown,Unknown,26.0,260.0,10.0
134347,Hải Phòng,3.0,43.0,Independent Cafe,Independent Cafe,Don't have any brands,Independent Cafe,Male,40 - 44 y.o.,Officer - Staff level,White Collar,2017,Drinking coffee,Overall,Drinking beverages,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,Seg.01 - Mass (<VND 25K),9.0,Promoter,Highlands Coffee,Good value for money,Highlands Coffee,4.0,100.0,25.0
134349,Hải Phòng,3.0,43.0,Independent Cafe,Independent Cafe,Don't have any brands,Independent Cafe,Female,40 - 44 y.o.,Housewife,None Working,2017,"Drinking other beverages (excluding tea, coffee, freeze)",Overall,Drinking beverages,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,-1.0,Unknown,Unknown,Unknown,Unknown,4.0,120.0,30.0
134451,Cần Thơ,3.0,43.0,Independent Cafe,Independent Cafe,Don't have any brands,Independent Cafe,Male,40 - 44 y.o.,Self Employed  - Company owner (under 10 employees),Self Employed - Company Owner,2017,Drinking coffee,Overall,Drinking beverages,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Know a little,Highlands Coffee,Unknown,Unknown,Seg.04 - Super Premium (VND 100K+),8.0,Passive,Highlands Coffee,Good coffee taste,Highlands Coffee,2.0,60.0,30.0
134550,Cần Thơ,3.0,43.0,Independent Cafe,Independent Cafe,Don't have any brands,Independent Cafe,Male,40 - 44 y.o.,"Unskilled Labor (worker, landry person, driver, security guard, cleaner)",Blue Collar,2017,Drinking coffee,Overall,Drinking beverages,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,Seg.01 - Mass (<VND 25K),9.0,Promoter,Highlands Coffee,Good coffee taste,Highlands Coffee,30.0,450.0,15.0
134568,Hải Phòng,3.0,41.0,Independent Cafe,Independent Cafe,Don't have any brands,Independent Cafe,Female,40 - 44 y.o.,"Small Business (small shop owner, grocery store, etc.)",Self Employed - Small Business and Freelance,2017,Drinking coffee,Overall,Drinking beverages,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,-1.0,Unknown,Unknown,Unknown,Unknown,3.0,60.0,20.0
134735,Cần Thơ,3.0,42.0,Independent Cafe,Independent Cafe,Don't have any brands,Independent Cafe,Female,40 - 44 y.o.,Self Employed  - Company owner (under 10 employees),Self Employed - Company Owner,2017,"Drinking other beverages (excluding tea, coffee, freeze)",Overall,Drinking beverages,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Unknown,Know a little,Unknown,Unknown,Unknown,Seg.01 - Mass (<VND 25K),-1.0,Detractive,Unknown,Unknown,Unknown,2.0,24.0,12.0
134942,Hà Nội,3.0,40.0,Independent Cafe,Independent Cafe,Don't have any brands,Independent Cafe,Female,40 - 44 y.o.,"Small Business (small shop owner, grocery store, etc.)",Self Employed - Small Business and Freelance,2017,Socializing,Overall,Socializing,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,Seg.01 - Mass (<VND 25K),9.0,Promoter,Highlands Coffee,Popular brand,Highlands Coffee,4.0,100.0,25.0
135016,Hà Nội,3.0,44.0,Independent Cafe,Independent Cafe,Don't have any brands,Independent Cafe,Male,40 - 44 y.o.,"Small Business (small shop owner, grocery store, etc.)",Self Employed - Small Business and Freelance,2017,Drinking coffee,Overall,Drinking beverages,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,Seg.01 - Mass (<VND 25K),9.0,Promoter,Highlands Coffee,Popular brand,Highlands Coffee,4.0,100.0,25.0
135297,Hồ Chí Minh,3.0,40.0,Independent Cafe,Independent Cafe,Don't have any brands,Independent Cafe,Female,40 - 44 y.o.,Housewife,None Working,2017,Drinking coffee,Overall,Drinking beverages,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,Seg.04 - Super Premium (VND 100K+),8.0,Passive,Highlands Coffee,Convenient location,Highlands Coffee,4.0,48.0,12.0
135454,Hải Phòng,3.0,43.0,Independent Cafe,Independent Cafe,Don't have any brands,Independent Cafe,Female,40 - 44 y.o.,"Skilled Labor (tailor, machinist, carpenter, electrician)",Blue Collar,2017,"Drinking other beverages (excluding tea, coffee, freeze)",Overall,Drinking beverages,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,Seg.01 - Mass (<VND 25K),9.0,Promoter,Highlands Coffee,Recommended by others,Highlands Coffee,4.0,100.0,25.0
136213,Hải Phòng,3.0,43.0,Independent Cafe,Independent Cafe,Don't have any brands,Independent Cafe,Female,40 - 44 y.o.,Officer - Staff level,White Collar,2017,Drinking coffee,Overall,Drinking beverages,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,Seg.01 - Mass (<VND 25K),9.0,Promoter,Highlands Coffee,Good place for socializing,Highlands Coffee,4.0,120.0,30.0
138110,Đà Nẵng,3.0,42.0,Independent Cafe,Independent Cafe,Don't have any brands,Independent Cafe,Female,40 - 44 y.o.,Officer - Staff level,White Collar,2017,Socializing,Overall,Socializing,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,Seg.01 - Mass (<VND 25K),9.0,Promoter,Highlands Coffee,Popular brand,Highlands Coffee,12.0,108.0,9.0
