ID,Year,City,Brand,Spontaneous,Awareness,Trial,P3M,P1M,Comprehension,Brand_Likability,Weekly,Daily,Frequency_Visit,PPA,Spending,Segmentation,NPS_P3M,NPS_P3M_Group
786547,2019,Hồ Chí Minh,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,0.0,-1.0,0.0,Seg.01 - Mass (<VND 25K),9.0,Promoter
787962,2019,Hồ Chí Minh,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,0.0,-1.0,0.0,Seg.01 - Mass (<VND 25K),9.0,Promoter
790263,2019,Hồ Chí Minh,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,0.0,-1.0,0.0,Seg.01 - Mass (<VND 25K),9.0,Promoter
790334,2019,Hồ Chí Minh,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,0.0,-1.0,0.0,Seg.01 - Mass (<VND 25K),9.0,Promoter
790732,2019,Hồ Chí Minh,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,0.0,-1.0,0.0,Seg.01 - Mass (<VND 25K),9.0,Promoter
790945,2019,Hồ Chí Minh,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,0.0,-1.0,0.0,Seg.01 - Mass (<VND 25K),9.0,Promoter
790990,2019,Hồ Chí Minh,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,0.0,-1.0,0.0,Seg.01 - Mass (<VND 25K),9.0,Promoter
792066,2019,Hồ Chí Minh,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,0.0,-1.0,0.0,Seg.01 - Mass (<VND 25K),9.0,Promoter
792074,2019,Hồ Chí Minh,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,0.0,-1.0,0.0,Seg.01 - Mass (<VND 25K),9.0,Promoter
793902,2019,Hồ Chí Minh,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,0.0,-1.0,0.0,Seg.01 - Mass (<VND 25K),9.0,Promoter
793942,2019,Hồ Chí Minh,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,0.0,-1.0,0.0,Seg.01 - Mass (<VND 25K),9.0,Promoter
794157,2019,Hồ Chí Minh,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,0.0,-1.0,0.0,Seg.01 - Mass (<VND 25K),9.0,Promoter
794392,2019,Hồ Chí Minh,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,0.0,-1.0,0.0,Seg.01 - Mass (<VND 25K),9.0,Promoter
795104,2019,Hồ Chí Minh,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,0.0,-1.0,0.0,Seg.01 - Mass (<VND 25K),9.0,Promoter
797759,2019,Hồ Chí Minh,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,0.0,-1.0,0.0,Seg.01 - Mass (<VND 25K),9.0,Promoter
798927,2019,Hồ Chí Minh,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,0.0,-1.0,0.0,Seg.01 - Mass (<VND 25K),9.0,Promoter
800630,2019,Hồ Chí Minh,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,0.0,-1.0,0.0,Seg.01 - Mass (<VND 25K),9.0,Promoter
802039,2019,Hồ Chí Minh,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,0.0,-1.0,0.0,Seg.01 - Mass (<VND 25K),9.0,Promoter
802805,2019,Hồ Chí Minh,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,0.0,-1.0,0.0,Seg.01 - Mass (<VND 25K),9.0,Promoter
803990,2019,Hồ Chí Minh,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,0.0,-1.0,0.0,Seg.01 - Mass (<VND 25K),9.0,Promoter
804121,2019,Hồ Chí Minh,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,0.0,-1.0,0.0,Seg.01 - Mass (<VND 25K),9.0,Promoter
804579,2019,Hồ Chí Minh,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,0.0,-1.0,0.0,Seg.01 - Mass (<VND 25K),9.0,Promoter
805344,2019,Hồ Chí Minh,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,0.0,-1.0,0.0,Seg.01 - Mass (<VND 25K),9.0,Promoter
807343,2019,Hồ Chí Minh,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,0.0,-1.0,0.0,Seg.01 - Mass (<VND 25K),9.0,Promoter
807926,2019,Hồ Chí Minh,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,0.0,-1.0,0.0,Seg.01 - Mass (<VND 25K),9.0,Promoter
808768,2019,Hồ Chí Minh,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,0.0,-1.0,0.0,Seg.01 - Mass (<VND 25K),9.0,Promoter
810030,2019,Hồ Chí Minh,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,0.0,-1.0,0.0,Seg.01 - Mass (<VND 25K),9.0,Promoter
811747,2019,Hồ Chí Minh,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,0.0,-1.0,0.0,Seg.01 - Mass (<VND 25K),9.0,Promoter
812391,2019,Hồ Chí Minh,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,0.0,-1.0,0.0,Seg.01 - Mass (<VND 25K),9.0,Promoter
812546,2019,Hồ Chí Minh,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,0.0,-1.0,0.0,Seg.01 - Mass (<VND 25K),9.0,Promoter
813222,2019,Hồ Chí Minh,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,0.0,-1.0,0.0,Seg.01 - Mass (<VND 25K),9.0,Promoter
814497,2019,Hồ Chí Minh,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,0.0,-1.0,0.0,Seg.01 - Mass (<VND 25K),9.0,Promoter
816972,2019,Hồ Chí Minh,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,0.0,-1.0,0.0,Seg.01 - Mass (<VND 25K),9.0,Promoter
817778,2019,Hồ Chí Minh,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,0.0,-1.0,0.0,Seg.01 - Mass (<VND 25K),9.0,Promoter
817825,2019,Hồ Chí Minh,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,0.0,-1.0,0.0,Seg.01 - Mass (<VND 25K),9.0,Promoter
818037,2019,Hồ Chí Minh,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,0.0,-1.0,0.0,Seg.01 - Mass (<VND 25K),9.0,Promoter
819209,2019,Hồ Chí Minh,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,0.0,-1.0,0.0,Seg.01 - Mass (<VND 25K),9.0,Promoter
819873,2019,Hồ Chí Minh,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,0.0,-1.0,0.0,Seg.01 - Mass (<VND 25K),9.0,Promoter
820134,2019,Hồ Chí Minh,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,0.0,-1.0,0.0,Seg.01 - Mass (<VND 25K),9.0,Promoter
820395,2019,Hồ Chí Minh,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,0.0,-1.0,0.0,Seg.01 - Mass (<VND 25K),9.0,Promoter
820437,2019,Hồ Chí Minh,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,0.0,-1.0,0.0,Seg.01 - Mass (<VND 25K),9.0,Promoter
821433,2019,Hồ Chí Minh,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,0.0,-1.0,0.0,Seg.01 - Mass (<VND 25K),9.0,Promoter
821839,2019,Hồ Chí Minh,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,0.0,-1.0,0.0,Seg.01 - Mass (<VND 25K),9.0,Promoter
823168,2019,Hồ Chí Minh,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,0.0,-1.0,0.0,Seg.01 - Mass (<VND 25K),9.0,Promoter
823420,2019,Hồ Chí Minh,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,0.0,-1.0,0.0,Seg.01 - Mass (<VND 25K),9.0,Promoter
823434,2019,Hồ Chí Minh,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,0.0,-1.0,0.0,Seg.01 - Mass (<VND 25K),9.0,Promoter
823684,2019,Hồ Chí Minh,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,0.0,-1.0,0.0,Seg.01 - Mass (<VND 25K),9.0,Promoter
823783,2019,Hồ Chí Minh,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,0.0,-1.0,0.0,Seg.01 - Mass (<VND 25K),9.0,Promoter
823896,2019,Hồ Chí Minh,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,0.0,-1.0,0.0,Seg.01 - Mass (<VND 25K),9.0,Promoter
824525,2019,Hồ Chí Minh,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,0.0,-1.0,0.0,Seg.01 - Mass (<VND 25K),9.0,Promoter
824772,2019,Hồ Chí Minh,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,0.0,-1.0,0.0,Seg.01 - Mass (<VND 25K),9.0,Promoter
825254,2019,Hồ Chí Minh,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,0.0,-1.0,0.0,Seg.01 - Mass (<VND 25K),9.0,Promoter
826418,2019,Hồ Chí Minh,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,0.0,-1.0,0.0,Seg.01 - Mass (<VND 25K),9.0,Promoter
826535,2019,Hồ Chí Minh,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Unknown,Know a little,Unknown,Unknown,Unknown,0.0,-1.0,0.0,Seg.01 - Mass (<VND 25K),-1.0,Detractive
826711,2019,Hồ Chí Minh,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,0.0,-1.0,0.0,Seg.01 - Mass (<VND 25K),9.0,Promoter
826969,2019,Hồ Chí Minh,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,0.0,-1.0,0.0,Seg.01 - Mass (<VND 25K),9.0,Promoter
827153,2019,Hồ Chí Minh,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,0.0,-1.0,0.0,Seg.01 - Mass (<VND 25K),9.0,Promoter
827896,2019,Hồ Chí Minh,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Unknown,Know a little,Unknown,Unknown,Unknown,0.0,-1.0,0.0,Seg.01 - Mass (<VND 25K),-1.0,Detractive
828416,2019,Hồ Chí Minh,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,0.0,-1.0,0.0,Seg.01 - Mass (<VND 25K),9.0,Promoter
828479,2019,Hồ Chí Minh,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,0.0,-1.0,0.0,Seg.01 - Mass (<VND 25K),9.0,Promoter
828544,2019,Hồ Chí Minh,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,0.0,-1.0,0.0,Seg.01 - Mass (<VND 25K),9.0,Promoter
828649,2019,Hồ Chí Minh,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,0.0,-1.0,0.0,Seg.01 - Mass (<VND 25K),9.0,Promoter
828730,2019,Hồ Chí Minh,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,0.0,-1.0,0.0,Seg.01 - Mass (<VND 25K),9.0,Promoter
828862,2019,Hồ Chí Minh,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,0.0,-1.0,0.0,Seg.01 - Mass (<VND 25K),9.0,Promoter
829090,2019,Hồ Chí Minh,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,0.0,-1.0,0.0,Seg.01 - Mass (<VND 25K),9.0,Promoter
829562,2019,Hồ Chí Minh,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,0.0,-1.0,0.0,Seg.01 - Mass (<VND 25K),9.0,Promoter
830229,2019,Hồ Chí Minh,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,0.0,-1.0,0.0,Seg.01 - Mass (<VND 25K),9.0,Promoter
830329,2019,Hồ Chí Minh,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,0.0,-1.0,0.0,Seg.01 - Mass (<VND 25K),9.0,Promoter
830357,2019,Hồ Chí Minh,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,0.0,-1.0,0.0,Seg.01 - Mass (<VND 25K),9.0,Promoter
830803,2019,Hồ Chí Minh,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,0.0,-1.0,0.0,Seg.01 - Mass (<VND 25K),9.0,Promoter
831022,2019,Hồ Chí Minh,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,0.0,-1.0,0.0,Seg.01 - Mass (<VND 25K),9.0,Promoter
831587,2019,Hồ Chí Minh,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,0.0,-1.0,0.0,Seg.01 - Mass (<VND 25K),9.0,Promoter
831752,2019,Hồ Chí Minh,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,0.0,-1.0,0.0,Seg.01 - Mass (<VND 25K),9.0,Promoter
831832,2019,Hồ Chí Minh,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,0.0,-1.0,0.0,Seg.01 - Mass (<VND 25K),9.0,Promoter
831910,2019,Hồ Chí Minh,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,0.0,-1.0,0.0,Seg.01 - Mass (<VND 25K),9.0,Promoter
834432,2019,Hồ Chí Minh,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,0.0,-1.0,0.0,Seg.01 - Mass (<VND 25K),9.0,Promoter
834883,2019,Hồ Chí Minh,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,0.0,-1.0,0.0,Seg.01 - Mass (<VND 25K),9.0,Promoter
835427,2019,Hồ Chí Minh,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,0.0,-1.0,0.0,Seg.01 - Mass (<VND 25K),9.0,Promoter
835955,2019,Hồ Chí Minh,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,0.0,-1.0,0.0,Seg.01 - Mass (<VND 25K),9.0,Promoter
836068,2019,Hồ Chí Minh,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,0.0,-1.0,0.0,Seg.01 - Mass (<VND 25K),9.0,Promoter
836101,2019,Hồ Chí Minh,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,0.0,-1.0,0.0,Seg.01 - Mass (<VND 25K),9.0,Promoter
836347,2019,Hồ Chí Minh,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,0.0,-1.0,0.0,Seg.01 - Mass (<VND 25K),9.0,Promoter
837224,2019,Hồ Chí Minh,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,0.0,-1.0,0.0,Seg.01 - Mass (<VND 25K),9.0,Promoter
837390,2019,Hồ Chí Minh,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,0.0,-1.0,0.0,Seg.01 - Mass (<VND 25K),9.0,Promoter
837506,2019,Hồ Chí Minh,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,0.0,-1.0,0.0,Seg.01 - Mass (<VND 25K),9.0,Promoter
838141,2019,Hồ Chí Minh,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,0.0,-1.0,0.0,Seg.01 - Mass (<VND 25K),9.0,Promoter
838254,2019,Hồ Chí Minh,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,0.0,-1.0,0.0,Seg.01 - Mass (<VND 25K),9.0,Promoter
838300,2019,Hồ Chí Minh,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,0.0,-1.0,0.0,Seg.01 - Mass (<VND 25K),9.0,Promoter
838345,2019,Hồ Chí Minh,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,0.0,-1.0,0.0,Seg.01 - Mass (<VND 25K),9.0,Promoter
839189,2019,Hồ Chí Minh,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,0.0,-1.0,0.0,Seg.01 - Mass (<VND 25K),9.0,Promoter
839340,2019,Hồ Chí Minh,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,0.0,-1.0,0.0,Seg.01 - Mass (<VND 25K),9.0,Promoter
839735,2019,Hồ Chí Minh,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,0.0,-1.0,0.0,Seg.01 - Mass (<VND 25K),9.0,Promoter
839795,2019,Hồ Chí Minh,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,0.0,-1.0,0.0,Seg.01 - Mass (<VND 25K),9.0,Promoter
840032,2019,Hồ Chí Minh,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,0.0,-1.0,0.0,Seg.01 - Mass (<VND 25K),9.0,Promoter
840768,2019,Hồ Chí Minh,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,0.0,-1.0,0.0,Seg.01 - Mass (<VND 25K),9.0,Promoter
841157,2019,Hồ Chí Minh,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,0.0,-1.0,0.0,Seg.01 - Mass (<VND 25K),9.0,Promoter
841410,2019,Hồ Chí Minh,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,0.0,-1.0,0.0,Seg.01 - Mass (<VND 25K),9.0,Promoter
841612,2019,Hồ Chí Minh,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Unknown,Know a little,Unknown,Unknown,Unknown,0.0,-1.0,0.0,Seg.01 - Mass (<VND 25K),-1.0,Detractive
841727,2019,Hồ Chí Minh,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,0.0,-1.0,0.0,Seg.01 - Mass (<VND 25K),9.0,Promoter
842262,2019,Hồ Chí Minh,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,0.0,-1.0,0.0,Seg.01 - Mass (<VND 25K),9.0,Promoter
845166,2019,Hồ Chí Minh,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,0.0,-1.0,0.0,Seg.01 - Mass (<VND 25K),9.0,Promoter
854860,2019,Hồ Chí Minh,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,0.0,-1.0,0.0,Seg.01 - Mass (<VND 25K),9.0,Promoter
856059,2019,Hồ Chí Minh,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,0.0,-1.0,0.0,Seg.01 - Mass (<VND 25K),9.0,Promoter
862137,2019,Hồ Chí Minh,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,0.0,-1.0,0.0,Seg.01 - Mass (<VND 25K),9.0,Promoter
726111,2019,Hà Nội,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Unknown,Maybe do not know it,Unknown,Unknown,Unknown,0.0,-1.0,0.0,Seg.01 - Mass (<VND 25K),-1.0,Detractive
732434,2019,Hà Nội,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Unknown,Maybe do not know it,Highlands Coffee,Unknown,Unknown,0.0,-1.0,0.0,Seg.01 - Mass (<VND 25K),9.0,Promoter
744031,2019,Hà Nội,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Unknown,Maybe do not know it,Highlands Coffee,Unknown,Unknown,0.0,-1.0,0.0,Seg.01 - Mass (<VND 25K),9.0,Promoter
746896,2019,Hà Nội,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Unknown,Maybe do not know it,Highlands Coffee,Unknown,Unknown,0.0,-1.0,0.0,Seg.01 - Mass (<VND 25K),9.0,Promoter
758618,2019,Hà Nội,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Unknown,Maybe do not know it,Highlands Coffee,Unknown,Unknown,0.0,-1.0,0.0,Seg.01 - Mass (<VND 25K),9.0,Promoter
